Data Year,County,Fuel Type,MAKE,MODEL,Number of Vehicles
2020,Merced,PHEV,CHEVROLET,VOLT,1
2020,Merced,PHEV,Chrysler,Pacifica Hybrid,3
2020,Merced,PHEV,FORD,Fusion Energi,9
2020,Merced,PHEV,HONDA,Clarity Plug-In Hybrid,4
2020,Merced,PHEV,Hyundai,Ioniq Plug-in Hybrid,2
2020,Merced,PHEV,Kia,Niro Plug-In Hybrid,3
2020,Merced,PHEV,Kia,Optima Plug-In Hybrid,1
2020,Merced,PHEV,Toyota,Prius Prime,17
2020,Merced,PHEV,Toyota,RAV4 Prime,2
2020,Merced,PHEV,Volvo,S60,1
2020,Merced,PHEV,Volvo,XC60,1
2020,Merced,PHEV,Volvo,XC90,1
2020,Mono,Electric,Audi,e-tron,1
2020,Mono,Electric,CHEVROLET,Bolt EV,1
2020,Mono,Electric,Kia,Niro EV,1
2020,Mono,Electric,Porsche,Taycan,1
2020,Mono,Electric,TESLA,Model 3,4
2020,Mono,Electric,TESLA,Model S,2
2020,Mono,Electric,TESLA,Model X,2
2020,Mono,Electric,TESLA,Model Y,3
2020,Mono,PHEV,Audi,Q5,2
2020,Mono,PHEV,Porsche,Cayenne,1
2020,Mono,PHEV,Toyota,Prius Prime,2
2020,Mono,PHEV,Toyota,RAV4 Prime,2
2020,Monterey,Electric,Audi,e-tron,14
2020,Monterey,Electric,BMW,i3,1
2020,Monterey,Electric,CHEVROLET,Bolt EV,49
2020,Monterey,Electric,FIAT,500e,1
2020,Monterey,Electric,Hyundai,Ioniq Electric,1
2020,Monterey,Electric,Hyundai,Kona EV,13
2020,Monterey,Electric,Jaguar,I-PACE,7
2020,Monterey,Electric,Kia,Niro EV,8
2020,Monterey,Electric,MINI,Hardtop 2 Door,1
2020,Monterey,Electric,NISSAN,LEAF,10
2020,Monterey,Electric,Porsche,Taycan,7
2020,Monterey,Electric,TESLA,Model 3,193
2020,Monterey,Electric,TESLA,Model S,28
2020,Monterey,Electric,TESLA,Model X,46
2020,Monterey,Electric,TESLA,Model Y,95
2020,Monterey,Electric,Volkswagen,e-Golf,4
2020,Monterey,Hydrogen,Toyota,Mirai,1
2020,Monterey,PHEV,Audi,Q5,15
2020,Monterey,PHEV,Bentley,Bentayga,1
2020,Monterey,PHEV,BMW,5 Series,15
2020,Monterey,PHEV,BMW,7 Series,3
2020,Monterey,PHEV,BMW,i3 REx,12
2020,Monterey,PHEV,BMW,X3,8
2020,Monterey,PHEV,BMW,X5,10
2020,Monterey,PHEV,CHEVROLET,VOLT,6
2020,Monterey,PHEV,Chrysler,Pacifica Hybrid,8
2020,Monterey,PHEV,FORD,Fusion Energi,6
2020,Monterey,PHEV,HONDA,Clarity Plug-In Hybrid,13
2020,Monterey,PHEV,Hyundai,Ioniq Plug-in Hybrid,5
2020,Monterey,PHEV,Hyundai,Sonata Plug-in Hybrid,3
2020,Monterey,PHEV,Kia,Niro Plug-In Hybrid,4
2020,Monterey,PHEV,Land Rover,Range Rover,3
2020,Monterey,PHEV,Land Rover,Range Rover Sport,1
2020,Monterey,PHEV,Lincoln,Aviator,2
2020,Monterey,PHEV,Mercedes- Benz,GLC,4
2020,Monterey,PHEV,MINI,Countryman Plug-in Hybrid,1
2020,Monterey,PHEV,Porsche,Cayenne,2
2020,Monterey,PHEV,Subaru,Crosstrek,6
2020,Monterey,PHEV,Toyota,Prius Prime,52
2020,Monterey,PHEV,Toyota,RAV4 Prime,11
2020,Monterey,PHEV,Volvo,XC60,3
2020,Monterey,PHEV,Volvo,XC90,4
2020,Napa,Electric,Audi,e-tron,7
2020,Napa,Electric,CHEVROLET,Bolt EV,23
2020,Napa,Electric,Hyundai,Kona EV,10
2020,Napa,Electric,Kia,Niro EV,5
2020,Napa,Electric,NISSAN,LEAF,20
2020,Napa,Electric,Porsche,Taycan,7
2020,Napa,Electric,TESLA,Model 3,168
2020,Napa,Electric,TESLA,Model S,24
2020,Napa,Electric,TESLA,Model X,34
2020,Napa,Electric,TESLA,Model Y,67
2020,Napa,Electric,Volkswagen,e-Golf,2
2020,Napa,PHEV,Audi,A3 Sportback e-tron,1
2020,Napa,PHEV,Audi,Q5,4
2020,Napa,PHEV,BMW,3 Series,3
2020,Napa,PHEV,BMW,5 Series,4
2020,Napa,PHEV,BMW,i3 REx,11
2020,Napa,PHEV,BMW,X5,4
2020,Napa,PHEV,CHEVROLET,VOLT,1
2020,Napa,PHEV,Chrysler,Pacifica Hybrid,5
2020,Napa,PHEV,FORD,Fusion Energi,3
2020,Napa,PHEV,HONDA,Clarity Plug-In Hybrid,13
2020,Napa,PHEV,Hyundai,Ioniq Plug-in Hybrid,8
2020,Napa,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2020,Napa,PHEV,Kia,Niro Plug-In Hybrid,8
2020,Napa,PHEV,Land Rover,Range Rover,3
2020,Napa,PHEV,Mercedes- Benz,GLC,2
2020,Napa,PHEV,Porsche,Cayenne,1
2020,Napa,PHEV,Subaru,Crosstrek,10
2020,Napa,PHEV,Toyota,Prius Prime,35
2020,Napa,PHEV,Toyota,RAV4 Prime,5
2020,Napa,PHEV,Volvo,XC60,4
2020,Napa,PHEV,Volvo,XC90,6
2020,Nevada,Electric,Audi,e-tron,3
2020,Nevada,Electric,CHEVROLET,Bolt EV,8
2020,Nevada,Electric,Hyundai,Ioniq Electric,2
2020,Nevada,Electric,Hyundai,Kona EV,3
2020,Nevada,Electric,Kia,Niro EV,1
2020,Nevada,Electric,NISSAN,LEAF,3
2020,Nevada,Electric,Porsche,Taycan,2
2020,Nevada,Electric,TESLA,Model 3,60
2020,Nevada,Electric,TESLA,Model S,9
2020,Nevada,Electric,TESLA,Model X,12
2020,Nevada,Electric,TESLA,Model Y,84
2020,Nevada,Hydrogen,Hyundai,Nexo,1
2020,Nevada,PHEV,Audi,Q5,4
2020,Nevada,PHEV,BMW,5 Series,2
2020,Nevada,PHEV,BMW,i3 REx,2
2020,Nevada,PHEV,BMW,X3,3
2020,Nevada,PHEV,BMW,X5,3
2020,Nevada,PHEV,CHEVROLET,VOLT,2
2020,Nevada,PHEV,Chrysler,Pacifica Hybrid,4
2020,Nevada,PHEV,FORD,Fusion Energi,2
2020,Nevada,PHEV,HONDA,Clarity Plug-In Hybrid,2
2020,Nevada,PHEV,Hyundai,Ioniq Plug-in Hybrid,1
2020,Nevada,PHEV,MINI,Countryman Plug-in Hybrid,1
2020,Nevada,PHEV,Mitsubishi,Outlander PHEV,1
2020,Nevada,PHEV,Porsche,Cayenne,1
2020,Nevada,PHEV,Subaru,Crosstrek,10
2020,Nevada,PHEV,Toyota,Prius Prime,12
2020,Nevada,PHEV,Toyota,RAV4 Prime,2
2020,Nevada,PHEV,Volvo,XC60,1
2020,Nevada,PHEV,Volvo,XC90,4
2020,Orange,Electric,Audi,e-tron,371
2020,Orange,Electric,BMW,i3,143
2020,Orange,Electric,CHEVROLET,Bolt EV,812
2020,Orange,Electric,FIAT,500e,8
2020,Orange,Electric,FORD,Focus,2
2020,Orange,Electric,HONDA,Clarity Electric,29
2020,Orange,Electric,Hyundai,Ioniq Electric,52
2020,Orange,Electric,Hyundai,Kona EV,178
2020,Orange,Electric,Jaguar,I-PACE,73
2020,Orange,Electric,Kia,Niro EV,98
2020,Orange,Electric,MINI,Hardtop 2 Door,35
2020,Orange,Electric,Mitsubishi,i-MiEV,1
2020,Orange,Electric,NISSAN,LEAF,232
2020,Orange,Electric,Porsche,Taycan,141
2020,Orange,Electric,Smart,fortwo electric drive,1
2020,Orange,Electric,TESLA,Model 3,6330
2020,Orange,Electric,TESLA,Model S,852
2020,Orange,Electric,TESLA,Model X,1373
2020,Orange,Electric,TESLA,Model Y,3073
2020,Orange,Electric,Volkswagen,e-Golf,72
2020,Orange,Hydrogen,HONDA,Clarity Fuel Cell,44
2020,Orange,Hydrogen,Hyundai,Nexo,39
2020,Orange,Hydrogen,Toyota,Mirai,112
2020,Orange,PHEV,Audi,A3 Sportback e-tron,10
2020,Orange,PHEV,Audi,A8 L,1
2020,Orange,PHEV,Audi,Q5,145
2020,Orange,PHEV,Bentley,Bentayga,3
2020,Orange,PHEV,BMW,3 Series,217
2020,Orange,PHEV,BMW,5 Series,631
2020,Orange,PHEV,BMW,7 Series,27
2020,Orange,PHEV,BMW,i3 REx,199
2020,Orange,PHEV,BMW,i8,32
2020,Orange,PHEV,BMW,X3,60
2020,Orange,PHEV,BMW,X5,193
2020,Orange,PHEV,CHEVROLET,VOLT,86
2020,Orange,PHEV,Chrysler,Pacifica Hybrid,174
2020,Orange,PHEV,FORD,C-MAX Energi,6
2020,Orange,PHEV,FORD,Fusion Energi,220
2020,Orange,PHEV,HONDA,Clarity Plug-In Hybrid,610
2020,Orange,PHEV,Hyundai,Ioniq Plug-in Hybrid,263
2020,Orange,PHEV,Hyundai,Sonata Plug-in Hybrid,53
2020,Orange,PHEV,Karma,Revero,8
2020,Orange,PHEV,Kia,Niro Plug-In Hybrid,135
2020,Orange,PHEV,Kia,Optima Plug-In Hybrid,29
2020,Orange,PHEV,Land Rover,Range Rover,41
2020,Orange,PHEV,Land Rover,Range Rover Sport,44
2020,Orange,PHEV,Lincoln,Aviator,35
2020,Orange,PHEV,Mercedes- Benz,C-Class,2
2020,Orange,PHEV,Mercedes- Benz,GLC,99
2020,Orange,PHEV,Mercedes- Benz,GLE,2
2020,Orange,PHEV,Mercedes- Benz,S-Class,6
2020,Orange,PHEV,MINI,Countryman Plug-in Hybrid,9
2020,Orange,PHEV,Mitsubishi,Outlander PHEV,50
2020,Orange,PHEV,Porsche,Cayenne,61
2020,Orange,PHEV,Porsche,Panamera,12
2020,Orange,PHEV,Subaru,Crosstrek,98
2020,Orange,PHEV,Toyota,Prius Prime,1130
2020,Orange,PHEV,Toyota,RAV4 Prime,107
2020,Orange,PHEV,Volvo,S60,12
2020,Orange,PHEV,Volvo,S90,4
2020,Orange,PHEV,Volvo,V60,2
2020,Orange,PHEV,Volvo,XC60,69
2020,Orange,PHEV,Volvo,XC90,148
2020,Out Of State,Electric,Audi,e-tron,12
2020,Out Of State,Electric,BMW,i3,4
2020,Out Of State,Electric,CHEVROLET,Bolt EV,73
2020,Out Of State,Electric,FIAT,500e,1
2020,Out Of State,Electric,Hyundai,Ioniq Electric,1
2020,Out Of State,Electric,Hyundai,Kona EV,12
2020,Out Of State,Electric,Jaguar,I-PACE,2
2020,Out Of State,Electric,Kia,Niro EV,9
2020,Out Of State,Electric,MINI,Hardtop 2 Door,1
2020,Out Of State,Electric,NISSAN,LEAF,26
2020,Out Of State,Electric,Polestar,2,1
2020,Out Of State,Electric,Porsche,Taycan,6
2020,Out Of State,Electric,TESLA,Model 3,377
2020,Out Of State,Electric,TESLA,Model S,270
2020,Out Of State,Electric,TESLA,Model X,40
2020,Out Of State,Electric,TESLA,Model Y,27
2020,Out Of State,Electric,Volkswagen,e-Golf,6
2020,Out Of State,Hydrogen,Hyundai,Nexo,2
2020,Out Of State,Hydrogen,Toyota,Mirai,2
2020,Out Of State,PHEV,Audi,Q5,1
2020,Out Of State,PHEV,BMW,3 Series,5
2020,Out Of State,PHEV,BMW,5 Series,16
2020,Out Of State,PHEV,BMW,i3 REx,6
2020,Out Of State,PHEV,BMW,i8,1
2020,Out Of State,PHEV,BMW,X3,6
2020,Out Of State,PHEV,BMW,X5,4
2020,Out Of State,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2020,Out Of State,PHEV,CHEVROLET,VOLT,22
2020,Out Of State,PHEV,Chrysler,Pacifica Hybrid,38
2020,Out Of State,PHEV,FORD,Fusion Energi,26
2020,Out Of State,PHEV,HONDA,Clarity Plug-In Hybrid,48
2020,Out Of State,PHEV,Hyundai,Ioniq Plug-in Hybrid,19
2020,Out Of State,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2020,Out Of State,PHEV,Kia,Niro Plug-In Hybrid,10
2020,Out Of State,PHEV,Land Rover,Range Rover Sport,1
2020,Out Of State,PHEV,Lincoln,Aviator,5
2020,Out Of State,PHEV,Mercedes- Benz,GLC,8
2020,Out Of State,PHEV,MINI,Countryman Plug-in Hybrid,2
2020,Out Of State,PHEV,Mitsubishi,Outlander PHEV,23
2020,Out Of State,PHEV,Porsche,Cayenne,1
2020,Out Of State,PHEV,Subaru,Crosstrek,13
2020,Out Of State,PHEV,Toyota,Prius Prime,145
2020,Out Of State,PHEV,Toyota,RAV4 Prime,14
2020,Out Of State,PHEV,Volvo,S60,1
2020,Out Of State,PHEV,Volvo,V60,1
2020,Out Of State,PHEV,Volvo,XC60,10
2020,Out Of State,PHEV,Volvo,XC90,10
2020,Placer,Electric,Audi,e-tron,30
2020,Placer,Electric,BMW,i3,6
2020,Placer,Electric,CHEVROLET,Bolt EV,58
2020,Placer,Electric,Hyundai,Ioniq Electric,5
2020,Placer,Electric,Hyundai,Kona EV,24
2020,Placer,Electric,Jaguar,I-PACE,2
2020,Placer,Electric,Kia,Niro EV,16
2020,Placer,Electric,MINI,Hardtop 2 Door,4
2020,Placer,Electric,NISSAN,LEAF,23
2020,Placer,Electric,Porsche,Taycan,9
2020,Placer,Electric,TESLA,Model 3,490
2020,Placer,Electric,TESLA,Model S,86
2020,Placer,Electric,TESLA,Model X,132
2020,Placer,Electric,TESLA,Model Y,281
2020,Placer,Electric,Volkswagen,e-Golf,5
2020,Placer,Hydrogen,Hyundai,Nexo,1
2020,Placer,Hydrogen,Toyota,Mirai,6
2020,Placer,PHEV,Audi,Q5,25
2020,Placer,PHEV,BMW,3 Series,4
2020,Placer,PHEV,BMW,5 Series,14
2020,Placer,PHEV,BMW,7 Series,1
2020,Placer,PHEV,BMW,i3 REx,6
2020,Placer,PHEV,BMW,i8,1
2020,Placer,PHEV,BMW,X3,7
2020,Placer,PHEV,BMW,X5,9
2020,Placer,PHEV,CHEVROLET,VOLT,14
2020,Placer,PHEV,Chrysler,Pacifica Hybrid,19
2020,Placer,PHEV,FORD,Fusion Energi,21
2020,Placer,PHEV,HONDA,Clarity Plug-In Hybrid,24
2020,Placer,PHEV,Hyundai,Ioniq Plug-in Hybrid,10
2020,Placer,PHEV,Kia,Niro Plug-In Hybrid,11
2020,Placer,PHEV,Kia,Optima Plug-In Hybrid,2
2020,Placer,PHEV,Land Rover,Range Rover,3
2020,Placer,PHEV,Land Rover,Range Rover Sport,6
2020,Placer,PHEV,Lincoln,Aviator,3
2020,Placer,PHEV,Mercedes- Benz,GLC,3
2020,Placer,PHEV,MINI,Countryman Plug-in Hybrid,1
2020,Placer,PHEV,Mitsubishi,Outlander PHEV,2
2020,Placer,PHEV,Subaru,Crosstrek,9
2020,Placer,PHEV,Toyota,Prius Prime,72
2020,Placer,PHEV,Toyota,RAV4 Prime,9
2020,Placer,PHEV,Volvo,S60,1
2020,Placer,PHEV,Volvo,XC60,2
2020,Placer,PHEV,Volvo,XC90,8
2020,Plumas,Electric,Hyundai,Kona EV,2
2020,Plumas,Electric,TESLA,Model 3,6
2020,Plumas,Electric,TESLA,Model S,2
2020,Plumas,Electric,TESLA,Model Y,3
2020,Plumas,PHEV,Subaru,Crosstrek,1
2020,Riverside,Electric,Audi,e-tron,58
2020,Riverside,Electric,BMW,i3,18
2020,Riverside,Electric,CHEVROLET,Bolt EV,305
2020,Riverside,Electric,FIAT,500e,2
2020,Riverside,Electric,HONDA,Clarity Electric,3
2020,Riverside,Electric,Hyundai,Ioniq Electric,24
2020,Riverside,Electric,Hyundai,Kona EV,78
2020,Riverside,Electric,Jaguar,I-PACE,30
2020,Riverside,Electric,Kia,Niro EV,34
2020,Riverside,Electric,MINI,Hardtop 2 Door,7
2020,Riverside,Electric,NISSAN,LEAF,70
2020,Riverside,Electric,Porsche,Taycan,33
2020,Riverside,Electric,Smart,fortwo electric drive,2
2020,Riverside,Electric,TESLA,Model 3,1737
2020,Riverside,Electric,TESLA,Model S,188
2020,Riverside,Electric,TESLA,Model X,278
2020,Riverside,Electric,TESLA,Model Y,714
2020,Riverside,Electric,Volkswagen,e-Golf,19
2020,Riverside,Hydrogen,HONDA,Clarity Fuel Cell,2
2020,Riverside,Hydrogen,Hyundai,Nexo,2
2020,Riverside,Hydrogen,Toyota,Mirai,8
2020,Riverside,PHEV,Audi,A3 Sportback e-tron,1
2020,Riverside,PHEV,Audi,A8 L,1
2020,Riverside,PHEV,Audi,Q5,45
2020,Riverside,PHEV,Bentley,Bentayga,2
2020,Riverside,PHEV,BMW,3 Series,34
2020,Riverside,PHEV,BMW,5 Series,105
2020,Riverside,PHEV,BMW,7 Series,4
2020,Riverside,PHEV,BMW,i3 REx,72
2020,Riverside,PHEV,BMW,i8,6
2020,Riverside,PHEV,BMW,X3,15
2020,Riverside,PHEV,BMW,X5,37
2020,Riverside,PHEV,CHEVROLET,VOLT,34
2020,Riverside,PHEV,Chrysler,Pacifica Hybrid,55
2020,Riverside,PHEV,FORD,C-MAX Energi,3
2020,Riverside,PHEV,FORD,Fusion Energi,77
2020,Riverside,PHEV,HONDA,Clarity Plug-In Hybrid,191
2020,Riverside,PHEV,Hyundai,Ioniq Plug-in Hybrid,67
2020,Riverside,PHEV,Hyundai,Sonata Plug-in Hybrid,14
2020,Riverside,PHEV,Karma,Revero,3
2020,Riverside,PHEV,Kia,Niro Plug-In Hybrid,30
2020,Riverside,PHEV,Kia,Optima Plug-In Hybrid,4
2020,Riverside,PHEV,Land Rover,Range Rover,5
2020,Riverside,PHEV,Land Rover,Range Rover Sport,7
2020,Riverside,PHEV,Lincoln,Aviator,7
2020,Riverside,PHEV,Mercedes- Benz,GLC,19
2020,Riverside,PHEV,Mercedes- Benz,GLE,3
2020,Riverside,PHEV,Mercedes- Benz,S-Class,3
2020,Riverside,PHEV,MINI,Countryman Plug-in Hybrid,3
2020,Riverside,PHEV,Mitsubishi,Outlander PHEV,18
2020,Riverside,PHEV,Porsche,Cayenne,11
2020,Riverside,PHEV,Porsche,Panamera,4
2020,Riverside,PHEV,Subaru,Crosstrek,45
2020,Riverside,PHEV,Toyota,Prius Prime,519
2020,Riverside,PHEV,Toyota,RAV4 Prime,40
2020,Riverside,PHEV,Volvo,S60,1
2020,Riverside,PHEV,Volvo,XC60,16
2020,Riverside,PHEV,Volvo,XC90,22
2020,Sacramento,Electric,Audi,e-tron,48
2020,Sacramento,Electric,BMW,i3,4
2020,Sacramento,Electric,CHEVROLET,Bolt EV,304
2020,Sacramento,Electric,FIAT,500e,1
2020,Sacramento,Electric,FORD,Focus,2
2020,Sacramento,Electric,HONDA,Clarity Electric,5
2020,Sacramento,Electric,Hyundai,Ioniq Electric,14
2020,Sacramento,Electric,Hyundai,Kona EV,49
2020,Sacramento,Electric,Jaguar,I-PACE,6
2020,Sacramento,Electric,Kia,Niro EV,53
2020,Sacramento,Electric,MINI,Hardtop 2 Door,7
2020,Sacramento,Electric,NISSAN,LEAF,100
2020,Sacramento,Electric,Porsche,Taycan,8
2020,Sacramento,Electric,TESLA,Model 3,1102
2020,Sacramento,Electric,TESLA,Model S,99
2020,Sacramento,Electric,TESLA,Model X,137
2020,Sacramento,Electric,TESLA,Model Y,445
2020,Sacramento,Electric,Volkswagen,e-Golf,32
2020,Sacramento,Hydrogen,HONDA,Clarity Fuel Cell,4
2020,Sacramento,Hydrogen,Hyundai,Nexo,1
2020,Sacramento,Hydrogen,Toyota,Mirai,6
2020,Sacramento,PHEV,Audi,A3 Sportback e-tron,2
2020,Sacramento,PHEV,Audi,Q5,21
2020,Sacramento,PHEV,BMW,3 Series,5
2020,Sacramento,PHEV,BMW,5 Series,20
2020,Sacramento,PHEV,BMW,7 Series,4
2020,Sacramento,PHEV,BMW,i3 REx,20
2020,Sacramento,PHEV,BMW,i8,2
2020,Sacramento,PHEV,BMW,X3,12
2020,Sacramento,PHEV,BMW,X5,15
2020,Sacramento,PHEV,CHEVROLET,VOLT,16
2020,Sacramento,PHEV,Chrysler,Pacifica Hybrid,58
2020,Sacramento,PHEV,FORD,C-MAX Energi,1
2020,Sacramento,PHEV,FORD,Fusion Energi,96
2020,Sacramento,PHEV,HONDA,Clarity Plug-In Hybrid,163
2020,Sacramento,PHEV,Hyundai,Ioniq Plug-in Hybrid,23
2020,Sacramento,PHEV,Hyundai,Sonata Plug-in Hybrid,3
2020,Sacramento,PHEV,Kia,Niro Plug-In Hybrid,45
2020,Sacramento,PHEV,Kia,Optima Plug-In Hybrid,3
2020,Sacramento,PHEV,Land Rover,Range Rover,1
2020,Sacramento,PHEV,Land Rover,Range Rover Sport,5
2020,Sacramento,PHEV,Lincoln,Aviator,2
2020,Sacramento,PHEV,Mercedes- Benz,C-Class,1
2020,Sacramento,PHEV,Mercedes- Benz,GLC,13
2020,Sacramento,PHEV,Mercedes- Benz,S-Class,2
2020,Sacramento,PHEV,MINI,Countryman Plug-in Hybrid,2
2020,Sacramento,PHEV,Mitsubishi,Outlander PHEV,28
2020,Sacramento,PHEV,Porsche,Cayenne,7
2020,Sacramento,PHEV,Subaru,Crosstrek,52
2020,Sacramento,PHEV,Toyota,Prius Prime,284
2020,Sacramento,PHEV,Toyota,RAV4 Prime,31
2020,Sacramento,PHEV,Volvo,S60,2
2020,Sacramento,PHEV,Volvo,S90,1
2020,Sacramento,PHEV,Volvo,V60,1
2020,Sacramento,PHEV,Volvo,XC60,10
2020,Sacramento,PHEV,Volvo,XC90,28
2020,San Benito,Electric,Audi,e-tron,2
2020,San Benito,Electric,CHEVROLET,Bolt EV,13
2020,San Benito,Electric,Hyundai,Kona EV,1
2020,San Benito,Electric,Kia,Niro EV,3
2020,San Benito,Electric,NISSAN,LEAF,3
2020,San Benito,Electric,TESLA,Model 3,41
2020,San Benito,Electric,TESLA,Model S,8
2020,San Benito,Electric,TESLA,Model X,9
2020,San Benito,Electric,TESLA,Model Y,20
2020,San Benito,Electric,Volkswagen,e-Golf,1
2020,San Benito,PHEV,Audi,Q5,1
2020,San Benito,PHEV,BMW,X5,1
2020,San Benito,PHEV,CHEVROLET,VOLT,4
2020,San Benito,PHEV,Chrysler,Pacifica Hybrid,3
2020,San Benito,PHEV,FORD,Fusion Energi,3
2020,San Benito,PHEV,HONDA,Clarity Plug-In Hybrid,5
2020,San Benito,PHEV,Hyundai,Ioniq Plug-in Hybrid,2
2020,San Benito,PHEV,Kia,Niro Plug-In Hybrid,2
2020,San Benito,PHEV,Lincoln,Aviator,2
2020,San Benito,PHEV,Mercedes- Benz,C-Class,1
2020,San Benito,PHEV,Mercedes- Benz,S-Class,1
2020,San Benito,PHEV,Mitsubishi,Outlander PHEV,1
2020,San Benito,PHEV,Porsche,Cayenne,1
2020,San Benito,PHEV,Toyota,Prius Prime,8
2020,San Benito,PHEV,Toyota,RAV4 Prime,3
2020,San Benito,PHEV,Volvo,XC90,1
2020,San Bernardino,Electric,Audi,e-tron,36
2020,San Bernardino,Electric,BMW,i3,15
2020,San Bernardino,Electric,CHEVROLET,Bolt EV,222
2020,San Bernardino,Electric,HONDA,Clarity Electric,12
2020,San Bernardino,Electric,Hyundai,Ioniq Electric,8
2020,San Bernardino,Electric,Hyundai,Kona EV,33
2020,San Bernardino,Electric,Jaguar,I-PACE,5
2020,San Bernardino,Electric,Kia,Niro EV,18
2020,San Bernardino,Electric,MINI,Hardtop 2 Door,4
2020,San Bernardino,Electric,NISSAN,LEAF,36
2020,San Bernardino,Electric,Porsche,Taycan,15
2020,San Bernardino,Electric,TESLA,Model 3,1344
2020,San Bernardino,Electric,TESLA,Model S,109
2020,San Bernardino,Electric,TESLA,Model X,252
2020,San Bernardino,Electric,TESLA,Model Y,536
2020,San Bernardino,Electric,Volkswagen,e-Golf,16
2020,San Bernardino,Hydrogen,HONDA,Clarity Fuel Cell,6
2020,San Bernardino,Hydrogen,Hyundai,Nexo,9
2020,San Bernardino,Hydrogen,Toyota,Mirai,8
2020,San Bernardino,PHEV,Audi,A3 Sportback e-tron,1
2020,San Bernardino,PHEV,Audi,Q5,39
2020,San Bernardino,PHEV,BMW,3 Series,28
2020,San Bernardino,PHEV,BMW,5 Series,79
2020,San Bernardino,PHEV,BMW,7 Series,4
2020,San Bernardino,PHEV,BMW,i3 REx,40
2020,San Bernardino,PHEV,BMW,i8,7
2020,San Bernardino,PHEV,BMW,X3,8
2020,San Bernardino,PHEV,BMW,X5,30
2020,San Bernardino,PHEV,CHEVROLET,VOLT,25
2020,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,36
2020,San Bernardino,PHEV,FORD,Fusion Energi,70
2020,San Bernardino,PHEV,HONDA,Clarity Plug-In Hybrid,194
2020,San Bernardino,PHEV,Hyundai,Ioniq Plug-in Hybrid,34
2020,San Bernardino,PHEV,Hyundai,Sonata Plug-in Hybrid,5
2020,San Bernardino,PHEV,Kia,Niro Plug-In Hybrid,37
2020,San Bernardino,PHEV,Kia,Optima Plug-In Hybrid,5
2020,San Bernardino,PHEV,Land Rover,Range Rover,3
2020,San Bernardino,PHEV,Land Rover,Range Rover Sport,7
2020,San Bernardino,PHEV,Lincoln,Aviator,8
2020,San Bernardino,PHEV,Mercedes- Benz,GLC,29
2020,San Bernardino,PHEV,Mercedes- Benz,S-Class,8
2020,San Bernardino,PHEV,MINI,Countryman Plug-in Hybrid,1
2020,San Bernardino,PHEV,Mitsubishi,Outlander PHEV,14
2020,San Bernardino,PHEV,Porsche,Cayenne,7
2020,San Bernardino,PHEV,Porsche,Panamera,2
2020,San Bernardino,PHEV,Subaru,Crosstrek,36
2020,San Bernardino,PHEV,Toyota,Prius Prime,417
2020,San Bernardino,PHEV,Toyota,RAV4 Prime,47
2020,San Bernardino,PHEV,Volvo,S60,6
2020,San Bernardino,PHEV,Volvo,S90,2
2020,San Bernardino,PHEV,Volvo,XC60,8
2020,San Bernardino,PHEV,Volvo,XC90,25
2020,San Diego,Electric,Audi,e-tron,169
2020,San Diego,Electric,BMW,i3,61
2020,San Diego,Electric,CHEVROLET,Bolt EV,722
2020,San Diego,Electric,FIAT,500e,4
2020,San Diego,Electric,FORD,Focus,2
2020,San Diego,Electric,HONDA,Clarity Electric,4
2020,San Diego,Electric,Hyundai,Ioniq Electric,38
2020,San Diego,Electric,Hyundai,Kona EV,179
2020,San Diego,Electric,Jaguar,I-PACE,45
2020,San Diego,Electric,Kia,Niro EV,159
2020,San Diego,Electric,MINI,Hardtop 2 Door,44
2020,San Diego,Electric,NISSAN,LEAF,226
2020,San Diego,Electric,Polestar,2,2
2020,San Diego,Electric,Porsche,Taycan,88
2020,San Diego,Electric,Smart,EQ Fortwo,1
2020,San Diego,Electric,Smart,fortwo electric drive,1
2020,San Diego,Electric,TESLA,Model 3,4267
2020,San Diego,Electric,TESLA,Model S,473
2020,San Diego,Electric,TESLA,Model X,701
2020,San Diego,Electric,TESLA,Model Y,1911
2020,San Diego,Electric,Volkswagen,e-Golf,85
2020,San Diego,Hydrogen,HONDA,Clarity Fuel Cell,7
2020,San Diego,Hydrogen,Hyundai,Nexo,4
2020,San Diego,Hydrogen,Toyota,Mirai,19
2020,San Diego,PHEV,Audi,A3 Sportback e-tron,10
2020,San Diego,PHEV,Audi,A8 L,4
2020,San Diego,PHEV,Audi,Q5,89
2020,San Diego,PHEV,Bentley,Bentayga,2
2020,San Diego,PHEV,BMW,3 Series,85
2020,San Diego,PHEV,BMW,5 Series,149
2020,San Diego,PHEV,BMW,7 Series,8
2020,San Diego,PHEV,BMW,i3 REx,167
2020,San Diego,PHEV,BMW,i8,11
2020,San Diego,PHEV,BMW,X3,44
2020,San Diego,PHEV,BMW,X5,82
2020,San Diego,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1
2020,San Diego,PHEV,CHEVROLET,VOLT,83
2020,San Diego,PHEV,Chrysler,Pacifica Hybrid,182
2020,San Diego,PHEV,FORD,C-MAX Energi,4
2020,San Diego,PHEV,FORD,Fusion Energi,194
